Year,Month,Center Code,Center Name Arb,Center Name Eng,Center Type Arb,Center Type Eng,Bill Type Arb,Bill Type Eng,Section Code,Section Desc Arb,Section Desc Eng,Chapter Code,Chapter Desc Arb,Chaoter Desc Eng,Amount,Weight Kg
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",19,"محضرات من الحبوب والدقيق والنشا والحليب, فطائر","PREPARATIONS OF CEREALS,FLOUR,STARCH OR MILK","86,318","5,443"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",20,محضرات خضر; تمار; فواكه; ونباتات اخرى,"PREPARATIONS OF VEGETABLES,FRUIT, NUTS ETC.","107,333","10,246"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",21,محضرات غذائية منوعة,MISCELLANEOUS EDIBLE PREPRATIONS,"557,768","37,401"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,04,"منتجات الاغدية ;مشروبات,سوائل كحوليةوتبغ","FOODSTUFFS, BEVERAGES, SPIRITS AND TOBACCO",22,مشروبات; سوائل كحولية وخل,"BEVERAGES, SPIRITS AND VINEGAR","5,420",704
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,32,مواد للدباغة والصباغة ومشتقاتها;دهانات; حبر,"TANNING OR DYEING EXTRACTS,PIGMENTS,PAINTS; INKS","1,153,280","20,968"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,33,"زيوت عطرية,مستحضرات العطور وادوات التجميل )تواليت(","ESSENTIAL OILS,RESINOIDS AND COSMETICS","46,882,546","541,438"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,34,"صابون,محضرات غسيل,تشحيم,شموع,طب الاسنان,عوامل عضوي","WASHING ,LUBRICATING _ DENTAL PREPRATIONS, WAXES","3,841,849","94,153"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,37,منتجات تصوير فوتوغرافي او سينمائي,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS,"190,155","2,215"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,07,لدائن ومصنوعاتها;مطاط ومصنوعاته,"PLASTICS, RUBBER AND ARTICLES THEREOF",39,لدائن ومصنوعاتها,PLASTICS AND ARTICLES THEREOF,"3,431,161","64,178"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,07,لدائن ومصنوعاتها;مطاط ومصنوعاته,"PLASTICS, RUBBER AND ARTICLES THEREOF",40,مطاط ومصنوعاته,RUBBER AND ARTICLES THEREOF,"3,813,319","42,479"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,08,مصنوعات جلدية ;اصناف عدة الحيوانات ;لوازم السفر,ARTICLES OF LEATHER AND ANIMAL GUT; TRAVEL GOODS,42,"مصنوعات جلدية,حقائب للسفر,صناعات من مصارين الحيوان","ARTICLES OF LEATHER; TRAVEL GOODS,HANDBAGS ETC.","2,277,587","19,691"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,09,خشب ومصنوعاته ;فلين;اصناف صناعتي الحصر والسلال,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",44,"خشب ومصنوعاته, فحم خشبي",WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,"368,693","4,668"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,09,خشب ومصنوعاته ;فلين;اصناف صناعتي الحصر والسلال,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",46,"صناعات القش اوالحلفاءاوموادالضفر,صناعات الحصروالسل",MANUFACTURES OF STRAW; BASKETWARE AND WICKERWORK,"132,574","5,819"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,10,عجينة الخشب ;نفايات وفضلات ورق وورق مقوى ومصنوعاته,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",48,ورق;ورق مقوى; مصنوعات من السليولوز,"PAPER, PAPERBOARD AND THEIR ARTICLES","668,097","59,383"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,10,عجينة الخشب ;نفايات وفضلات ورق وورق مقوى ومصنوعاته,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",49,"كتب,صحف,منتجات الطباعة والنشر,مخطوطات وتصاميم يدوي",PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS,"182,873","1,610"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,57,"سجاد,اغطية ارضيات نسيجية",CARPETS AND OTHER TEXTILE FLOOR COVERINGS,"108,557","4,931"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,58,"منسوجات خاصة,سطوح نسجية, دانتيل,مطرزات",SPECIAL WOVEN FABRICS _ TUFTED TEXTILE FABRICS,"332,233","5,610"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,61,البسة وتوابعها من الكروشيه اوغيره,KNITTED OR CROCHETED ARTICLES OF APPAREL,"121,754,943","1,155,377"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,62,البسة وتوابعها)عدا الكروشيه(,"ARTICLES OF APPAREL, NOT KNITTED OR CROCHETED","5,491,440","56,168"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,63,"البسة جاهزة اخرى منسوجة,اطقم,خرق",OTHER MADE TEXTILE ARTICLES; SETS; RAGS,"2,137,653","10,271"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,12,"احذية,مظلات,اصناف من ريش;ازهار اصطناعية وشعر بشري","FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER _ HAIR",64,احذية واصناف مماتلة واجزاؤها,"FOOTWEAR, GAITERS AND THE LIKE; THEIR PARTS","19,137,948","164,535"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,12,"احذية,مظلات,اصناف من ريش;ازهار اصطناعية وشعر بشري","FOOTWEAR,UMBRELLAS,ARTICLES OF FEATHER _ HAIR",65,اغطية راس واجزاؤها,HEADGEAR AND PARTS THEREOF,"498,914","5,920"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,13,مصنوعات من حجر;ميكا;منتجات من خزف;زجاج و مصنوعاته,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",68,مصنوعات من الحجراوالجص اوالحرير الصخري اومايماتله,"ARTICLES OF STONE,PLASTER,CEMENT,ASBESTOS, MICA","42,237","3,308"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,13,مصنوعات من حجر;ميكا;منتجات من خزف;زجاج و مصنوعاته,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",69,منتجات خزفية,CERAMIC PRODUCTS,"1,637,687","32,880"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,13,مصنوعات من حجر;ميكا;منتجات من خزف;زجاج و مصنوعاته,"ARTICLES OF STONE, MICA;CERAMIC PRODUCTS AND GLASS",70,زجاج ومصنوعاته,GLASS AND GLASSWARE,"313,594","13,559"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,73,صناعات من الحديد او الصلب )الفولاذ(,ARTICLES OF IRON OR STEEL,"2,060,930","55,449"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,82,"ادوات,ادوات قاطعة,ادوات مائدة من المعادن واجزاؤها","TOOLS,IMPLEMENTS,CUTLERY ETC. OF BASE METAL","1,365,206","35,939"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,83,مصنوعات متنوعة من معادن اخرى,MISCALLANEOUS ARTICLES OF BASE METAL,"1,103,230","4,113"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,16,الات ;اجهزة تسجيل ;اذاعة الصوت والصورولوازمها,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",84,"مفاعلات نووية, اجهزة وادوات الية واجزاؤها","NUCLEAR REACTORS,BOILERS,MACHINERY _ PARTS THEREOF","150,085,835","531,896"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,16,الات ;اجهزة تسجيل ;اذاعة الصوت والصورولوازمها,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",85,"اجهزة كهربائية,تسجيل واذاعة الصوت,واجزاءهذه الاجهز","ELECTRICAL MACHINERY,SOUND RECORDERS AND PARTS","128,160,600","579,291"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,17,معدات نقل,VEHICLES OF TRANSPORT,87,"عربات,جرارات,دراجات,اجزاؤها ولوازمها",VEHICLES OTHER THAN RAILWAY OR TRAMWAY; PARTS,"13,722,970","122,225"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,17,معدات نقل,VEHICLES OF TRANSPORT,88,طائرات وسفن فضائية واجزاؤها,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF","45,363,132","5,048"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,18,"اجهزة بصرية,فوتغرافية,طبية,ادوات موسيقية ولوازمها","PHOTOGRAPHIC, MEDICAL, MUSICAL INSTRUMENTS _ PARTS",90,اجهزة بصريات وتصويروقياس وللطب واجزاؤها ولوازمها,"OPTICAL,PHOTOGRAPHIC,MEASURING_MEDICAL INSTRUMENTS","2,032,090","13,200"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,20,سلع ومنتجات مختلفة,MISCELLANEOUS MANUFACTURED ARTICLES,94,"اتات,اسرة,وسائدوفرشات محشوة,اجهزة للانارة,اشارات","FURNITURE,BEDDING,MATTRESSES,LAMPS _FITTINGS,SIGNS","13,262,741","263,212"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,20,سلع ومنتجات مختلفة,MISCELLANEOUS MANUFACTURED ARTICLES,95,"العاب للاطفال,لوازم الرياضة واجزؤها","TOYS, GAMES AND SPORTS REQUISTES; PARTS THEREOF","3,692,843","26,562"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,اعادة تصدير,Re Export,20,سلع ومنتجات مختلفة,MISCELLANEOUS MANUFACTURED ARTICLES,96,مصنوعات متنوعة,MISCALLEOUS MANUFACTURED ARTICLES,"558,604","10,708"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,تصدير,Export,05,منتجات معدنية,MINERAL PRODUCTS,27,وقود وزيوت وشموع معدنية ومنتجاتها ;مواد قارية,"MINERAL FUELS,OILS,WAXES AND BITUMINOUS SUBSTANCES","333,069","18,911"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,تصدير,Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,33,"زيوت عطرية,مستحضرات العطور وادوات التجميل )تواليت(","ESSENTIAL OILS,RESINOIDS AND COSMETICS","31,472","3,023"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,تصدير,Export,06,منتجات الصناعات الكيماوية او الصناعات المرتبطة بها,PRODUCTS OF THE CHEMICAL OR ALLIED INDUSTRIES,34,"صابون,محضرات غسيل,تشحيم,شموع,طب الاسنان,عوامل عضوي","WASHING ,LUBRICATING _ DENTAL PREPRATIONS, WAXES","80,996","4,563"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,تصدير,Export,07,لدائن ومصنوعاتها;مطاط ومصنوعاته,"PLASTICS, RUBBER AND ARTICLES THEREOF",39,لدائن ومصنوعاتها,PLASTICS AND ARTICLES THEREOF,"238,590","17,759"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,تصدير,Export,07,لدائن ومصنوعاتها;مطاط ومصنوعاته,"PLASTICS, RUBBER AND ARTICLES THEREOF",40,مطاط ومصنوعاته,RUBBER AND ARTICLES THEREOF,"84,469","1,987"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,تصدير,Export,09,خشب ومصنوعاته ;فلين;اصناف صناعتي الحصر والسلال,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",44,"خشب ومصنوعاته, فحم خشبي",WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL,"56,466",626
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,تصدير,Export,09,خشب ومصنوعاته ;فلين;اصناف صناعتي الحصر والسلال,"ARTICLES OF WOOD, CORK; BASKETWARE AND WICKERWORK",46,"صناعات القش اوالحلفاءاوموادالضفر,صناعات الحصروالسل",MANUFACTURES OF STRAW; BASKETWARE AND WICKERWORK,"4,651",24
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,تصدير,Export,10,عجينة الخشب ;نفايات وفضلات ورق وورق مقوى ومصنوعاته,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",48,ورق;ورق مقوى; مصنوعات من السليولوز,"PAPER, PAPERBOARD AND THEIR ARTICLES","535,320","38,866"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,تصدير,Export,10,عجينة الخشب ;نفايات وفضلات ورق وورق مقوى ومصنوعاته,"PULP OF WOOD, WASTE, SCRAP AND ARTICLES OF PAPER",49,"كتب,صحف,منتجات الطباعة والنشر,مخطوطات وتصاميم يدوي",PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS,"14,914,383","115,239"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,تصدير,Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,61,البسة وتوابعها من الكروشيه اوغيره,KNITTED OR CROCHETED ARTICLES OF APPAREL,"1,414,179","13,196"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,تصدير,Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,62,البسة وتوابعها)عدا الكروشيه(,"ARTICLES OF APPAREL, NOT KNITTED OR CROCHETED","860,920","7,040"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,تصدير,Export,11,مواد نسيجية ومصنوعاتها,TEXTILES AND TEXTILE ARTICLES,63,"البسة جاهزة اخرى منسوجة,اطقم,خرق",OTHER MADE TEXTILE ARTICLES; SETS; RAGS,"24,004","2,645"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,تصدير,Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,73,صناعات من الحديد او الصلب )الفولاذ(,ARTICLES OF IRON OR STEEL,"89,747","1,050"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,تصدير,Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,76,الومنيوم ومصنوعاته,ALUMINIUM AND ARTICLES THEREOF,"423,208","23,909"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,تصدير,Export,15,معادن عادية ومصنوعاتها,BASE METALS AND ARTICLES OF BASE METAL,80,قصدير ومصنوعاته,TIN AND ARTILCES THEREOF,"201,163","2,413"
2021,January,5,المنطقة التجارية,LOGISTICS PARK,جو,AIR,تصدير,Export,16,الات ;اجهزة تسجيل ;اذاعة الصوت والصورولوازمها,"MACHINERY, SOUND RECORDERS, REPRODUCERS AND PARTS",84,"مفاعلات نووية, اجهزة وادوات الية واجزاؤها","NUCLEAR REACTORS,BOILERS,MACHINERY _ PARTS THEREOF","367,270","1,174"
